receipt,family,date_field,recorded,age_days
runs/cl-postgresql-18-7-0-existing-secret-confighub-proof/latest/safe-ops-receipt.yaml,cl-postgresql-18-7-0-existing-secret-confighub-proof,observedAt,2026-05-27,108
runs/cl-postgresql-18-7-0-existing-secret-confighub-proof/latest/variant-promotion-receipt.yaml,cl-postgresql-18-7-0-existing-secret-confighub-proof,observedAt,2026-05-27,108
runs/cl-postgresql-18-7-0-static-passwords-confighub-proof/latest/confighub-proof-receipt.yaml,cl-postgresql-18-7-0-static-passwords-confighub-proof,date,2026-05-27,108
runs/cl-postgresql-18-7-0-static-passwords-confighub-proof/latest/function-scan-receipt.yaml,cl-postgresql-18-7-0-static-passwords-confighub-proof,observedAt,2026-05-27,108
runs/cl-postgresql-18-7-0-static-passwords-confighub-proof/latest/safe-ops-receipt.yaml,cl-postgresql-18-7-0-static-passwords-confighub-proof,observedAt,2026-05-27,108
runs/cl-postgresql-18-7-0-static-passwords-confighub-proof/latest/variant-promotion-receipt.yaml,cl-postgresql-18-7-0-static-passwords-confighub-proof,observedAt,2026-05-27,108
runs/cl-prometheus-29-9-0-default-confighub-proof/latest/confighub-proof-receipt.yaml,cl-prometheus-29-9-0-default-confighub-proof,date,2026-05-27,108
runs/cl-prometheus-29-9-0-default-confighub-proof/latest/function-scan-receipt.yaml,cl-prometheus-29-9-0-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-prometheus-29-9-0-default-confighub-proof/latest/safe-ops-receipt.yaml,cl-prometheus-29-9-0-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-prometheus-29-9-0-default-confighub-proof/latest/variant-promotion-receipt.yaml,cl-prometheus-29-9-0-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-prometheus-29-9-0-server-only-ephemeral-confighub-proof/latest/confighub-proof-receipt.yaml,cl-prometheus-29-9-0-server-only-ephemeral-confighub-proof,date,2026-05-27,108
runs/cl-prometheus-29-9-0-server-only-ephemeral-confighub-proof/latest/function-scan-receipt.yaml,cl-prometheus-29-9-0-server-only-ephemeral-confighub-proof,observedAt,2026-05-27,108
runs/cl-prometheus-29-9-0-server-only-ephemeral-confighub-proof/latest/safe-ops-receipt.yaml,cl-prometheus-29-9-0-server-only-ephemeral-confighub-proof,observedAt,2026-05-27,108
runs/cl-prometheus-29-9-0-server-only-ephemeral-confighub-proof/latest/variant-promotion-receipt.yaml,cl-prometheus-29-9-0-server-only-ephemeral-confighub-proof,observedAt,2026-05-27,108
runs/cl-prometheus-operator-crds-29-0-0-default-confighub-proof/latest/confighub-proof-receipt.yaml,cl-prometheus-operator-crds-29-0-0-default-confighub-proof,date,2026-05-27,108
runs/cl-prometheus-operator-crds-29-0-0-default-confighub-proof/latest/function-scan-receipt.yaml,cl-prometheus-operator-crds-29-0-0-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-prometheus-operator-crds-29-0-0-default-confighub-proof/latest/safe-ops-receipt.yaml,cl-prometheus-operator-crds-29-0-0-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-prometheus-operator-crds-29-0-0-default-confighub-proof/latest/variant-promotion-receipt.yaml,cl-prometheus-operator-crds-29-0-0-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-prometheus-pushgateway-3-6-0-default-confighub-proof/latest/confighub-proof-receipt.yaml,cl-prometheus-pushgateway-3-6-0-default-confighub-proof,date,2026-05-27,108
runs/cl-prometheus-pushgateway-3-6-0-default-confighub-proof/latest/function-scan-receipt.yaml,cl-prometheus-pushgateway-3-6-0-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-prometheus-pushgateway-3-6-0-default-confighub-proof/latest/safe-ops-receipt.yaml,cl-prometheus-pushgateway-3-6-0-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-prometheus-pushgateway-3-6-0-default-confighub-proof/latest/variant-promotion-receipt.yaml,cl-prometheus-pushgateway-3-6-0-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-redis-27-0-0-default-confighub-proof/latest/confighub-proof-receipt.yaml,cl-redis-27-0-0-default-confighub-proof,date,2026-05-27,108
runs/cl-redis-27-0-0-default-confighub-proof/latest/function-scan-receipt.yaml,cl-redis-27-0-0-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-redis-27-0-0-default-confighub-proof/latest/safe-ops-receipt.yaml,cl-redis-27-0-0-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-redis-27-0-0-default-confighub-proof/latest/variant-promotion-receipt.yaml,cl-redis-27-0-0-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-redis-27-0-0-reuse-existing-secret-confighub-proof/latest/confighub-proof-receipt.yaml,cl-redis-27-0-0-reuse-existing-secret-confighub-proof,date,2026-05-27,108
runs/cl-redis-27-0-0-reuse-existing-secret-confighub-proof/latest/function-scan-receipt.yaml,cl-redis-27-0-0-reuse-existing-secret-confighub-proof,observedAt,2026-05-27,108
runs/cl-redis-27-0-0-reuse-existing-secret-confighub-proof/latest/safe-ops-receipt.yaml,cl-redis-27-0-0-reuse-existing-secret-confighub-proof,observedAt,2026-05-27,108
runs/cl-redis-27-0-0-reuse-existing-secret-confighub-proof/latest/variant-promotion-receipt.yaml,cl-redis-27-0-0-reuse-existing-secret-confighub-proof,observedAt,2026-05-27,108
runs/cl-spark-10-0-3-default-confighub-proof/latest/confighub-proof-receipt.yaml,cl-spark-10-0-3-default-confighub-proof,date,2026-05-27,108
runs/cl-spark-10-0-3-default-confighub-proof/latest/function-scan-receipt.yaml,cl-spark-10-0-3-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-spark-10-0-3-default-confighub-proof/latest/safe-ops-receipt.yaml,cl-spark-10-0-3-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-spark-10-0-3-default-confighub-proof/latest/variant-promotion-receipt.yaml,cl-spark-10-0-3-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-spark-10-0-3-ha-confighub-proof/latest/confighub-proof-receipt.yaml,cl-spark-10-0-3-ha-confighub-proof,date,2026-05-27,108
runs/cl-spark-10-0-3-ha-confighub-proof/latest/function-scan-receipt.yaml,cl-spark-10-0-3-ha-confighub-proof,observedAt,2026-05-27,108
runs/cl-spark-10-0-3-ha-confighub-proof/latest/safe-ops-receipt.yaml,cl-spark-10-0-3-ha-confighub-proof,observedAt,2026-05-27,108
runs/cl-spark-10-0-3-ha-confighub-proof/latest/variant-promotion-receipt.yaml,cl-spark-10-0-3-ha-confighub-proof,observedAt,2026-05-27,108
runs/cl-spark-10-0-3-legacy-confighub-proof/latest/confighub-proof-receipt.yaml,cl-spark-10-0-3-legacy-confighub-proof,date,2026-05-27,108
runs/cl-spark-10-0-3-legacy-confighub-proof/latest/function-scan-receipt.yaml,cl-spark-10-0-3-legacy-confighub-proof,observedAt,2026-05-27,108
runs/cl-spark-10-0-3-legacy-confighub-proof/latest/safe-ops-receipt.yaml,cl-spark-10-0-3-legacy-confighub-proof,observedAt,2026-05-27,108
runs/cl-spark-10-0-3-legacy-confighub-proof/latest/variant-promotion-receipt.yaml,cl-spark-10-0-3-legacy-confighub-proof,observedAt,2026-05-27,108
runs/cl-zookeeper-13-8-7-default-confighub-proof/latest/confighub-proof-receipt.yaml,cl-zookeeper-13-8-7-default-confighub-proof,date,2026-05-27,108
runs/cl-zookeeper-13-8-7-default-confighub-proof/latest/function-scan-receipt.yaml,cl-zookeeper-13-8-7-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-zookeeper-13-8-7-default-confighub-proof/latest/safe-ops-receipt.yaml,cl-zookeeper-13-8-7-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-zookeeper-13-8-7-default-confighub-proof/latest/variant-promotion-receipt.yaml,cl-zookeeper-13-8-7-default-confighub-proof,observedAt,2026-05-27,108
runs/cl-zookeeper-13-8-7-ha-confighub-proof/latest/confighub-proof-receipt.yaml,cl-zookeeper-13-8-7-ha-confighub-proof,date,2026-05-27,108
runs/cl-zookeeper-13-8-7-ha-confighub-proof/latest/function-scan-receipt.yaml,cl-zookeeper-13-8-7-ha-confighub-proof,observedAt,2026-05-27,108
runs/cl-zookeeper-13-8-7-ha-confighub-proof/latest/safe-ops-receipt.yaml,cl-zookeeper-13-8-7-ha-confighub-proof,observedAt,2026-05-27,108
runs/cl-zookeeper-13-8-7-ha-confighub-proof/latest/variant-promotion-receipt.yaml,cl-zookeeper-13-8-7-ha-confighub-proof,observedAt,2026-05-27,108
runs/cl-zookeeper-13-8-7-legacy-confighub-proof/latest/confighub-proof-receipt.yaml,cl-zookeeper-13-8-7-legacy-confighub-proof,date,2026-05-27,108
runs/cl-zookeeper-13-8-7-legacy-confighub-proof/latest/function-scan-receipt.yaml,cl-zookeeper-13-8-7-legacy-confighub-proof,observedAt,2026-05-27,108
runs/cl-zookeeper-13-8-7-legacy-confighub-proof/latest/safe-ops-receipt.yaml,cl-zookeeper-13-8-7-legacy-confighub-proof,observedAt,2026-05-27,108
runs/cl-zookeeper-13-8-7-legacy-confighub-proof/latest/variant-promotion-receipt.yaml,cl-zookeeper-13-8-7-legacy-confighub-proof,observedAt,2026-05-27,108
runs/cloudnative-pg-confighub-proof/latest/confighub-proof-receipt.yaml,cloudnative-pg-confighub-proof,date,2026-05-27,108
runs/cloudnative-pg-confighub-proof/latest/function-scan-receipt.yaml,cloudnative-pg-confighub-proof,observedAt,2026-05-27,108
runs/cloudnative-pg-confighub-proof/latest/safe-ops-receipt.yaml,cloudnative-pg-confighub-proof,observedAt,2026-05-27,108
runs/cloudnative-pg-default-confighub-proof/latest/variant-promotion-receipt.yaml,cloudnative-pg-default-confighub-proof,observedAt,2026-05-27,108
runs/cloudnative-pg-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,cloudnative-pg-no-crds-confighub-proof,date,2026-05-27,108
runs/cloudnative-pg-no-crds-confighub-proof/latest/function-scan-receipt.yaml,cloudnative-pg-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/cloudnative-pg-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,cloudnative-pg-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/cloudnative-pg-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,cloudnative-pg-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/cluster-autoscaler-confighub-proof/latest/confighub-proof-receipt.yaml,cluster-autoscaler-confighub-proof,date,2026-05-27,108
runs/cluster-autoscaler-confighub-proof/latest/function-scan-receipt.yaml,cluster-autoscaler-confighub-proof,observedAt,2026-05-27,108
runs/cluster-autoscaler-confighub-proof/latest/safe-ops-receipt.yaml,cluster-autoscaler-confighub-proof,observedAt,2026-05-27,108
runs/cluster-autoscaler-controller-default-reviewed-confighub-proof/latest/variant-promotion-receipt.yaml,cluster-autoscaler-controller-default-reviewed-confighub-proof,observedAt,2026-05-27,108
runs/cluster-autoscaler-default-confighub-proof/latest/confighub-proof-receipt.yaml,cluster-autoscaler-default-confighub-proof,date,2026-05-27,108
runs/cluster-autoscaler-default-confighub-proof/latest/function-scan-receipt.yaml,cluster-autoscaler-default-confighub-proof,observedAt,2026-05-27,108
runs/cluster-autoscaler-default-confighub-proof/latest/safe-ops-receipt.yaml,cluster-autoscaler-default-confighub-proof,observedAt,2026-05-27,108
runs/cluster-autoscaler-default-confighub-proof/latest/variant-promotion-receipt.yaml,cluster-autoscaler-default-confighub-proof,observedAt,2026-05-27,108
runs/consul-confighub-proof/latest/confighub-proof-receipt.yaml,consul-confighub-proof,date,2026-05-27,108
runs/consul-confighub-proof/latest/function-scan-receipt.yaml,consul-confighub-proof,observedAt,2026-05-27,108
runs/consul-confighub-proof/latest/safe-ops-receipt.yaml,consul-confighub-proof,observedAt,2026-05-27,108
runs/consul-confighub-proof/latest/variant-promotion-receipt.yaml,consul-confighub-proof,observedAt,2026-05-27,108
runs/consul-default-control-plane-confighub-proof/latest/confighub-proof-receipt.yaml,consul-default-control-plane-confighub-proof,date,2026-05-27,108
runs/consul-default-control-plane-confighub-proof/latest/function-scan-receipt.yaml,consul-default-control-plane-confighub-proof,observedAt,2026-05-27,108
runs/consul-default-control-plane-confighub-proof/latest/safe-ops-receipt.yaml,consul-default-control-plane-confighub-proof,observedAt,2026-05-27,108
runs/consul-default-control-plane-confighub-proof/latest/variant-promotion-receipt.yaml,consul-default-control-plane-confighub-proof,observedAt,2026-05-27,108
runs/consul-secure-mesh-existing-secrets-confighub-proof/latest/confighub-proof-receipt.yaml,consul-secure-mesh-existing-secrets-confighub-proof,date,2026-05-27,108
runs/consul-secure-mesh-existing-secrets-confighub-proof/latest/function-scan-receipt.yaml,consul-secure-mesh-existing-secrets-confighub-proof,observedAt,2026-05-27,108
runs/consul-secure-mesh-existing-secrets-confighub-proof/latest/safe-ops-receipt.yaml,consul-secure-mesh-existing-secrets-confighub-proof,observedAt,2026-05-27,108
runs/consul-secure-mesh-existing-secrets-confighub-proof/latest/variant-promotion-receipt.yaml,consul-secure-mesh-existing-secrets-confighub-proof,observedAt,2026-05-27,108
runs/coredns-confighub-proof/latest/confighub-proof-receipt.yaml,coredns-confighub-proof,date,2026-05-27,108
runs/coredns-confighub-proof/latest/function-scan-receipt.yaml,coredns-confighub-proof,observedAt,2026-05-27,108
runs/coredns-confighub-proof/latest/safe-ops-receipt.yaml,coredns-confighub-proof,observedAt,2026-05-27,108
runs/coredns-default-confighub-proof/latest/variant-promotion-receipt.yaml,coredns-default-confighub-proof,observedAt,2026-05-27,108
runs/crossplane-default-confighub-proof/latest/confighub-proof-receipt.yaml,crossplane-default-confighub-proof,date,2026-05-27,108
runs/crossplane-default-confighub-proof/latest/function-scan-receipt.yaml,crossplane-default-confighub-proof,observedAt,2026-05-27,108
runs/crossplane-default-confighub-proof/latest/safe-ops-receipt.yaml,crossplane-default-confighub-proof,observedAt,2026-05-27,108
runs/crossplane-default-confighub-proof/latest/variant-promotion-receipt.yaml,crossplane-default-confighub-proof,observedAt,2026-05-27,108
runs/descheduler-default-confighub-proof/latest/confighub-proof-receipt.yaml,descheduler-default-confighub-proof,date,2026-05-27,108
runs/descheduler-default-confighub-proof/latest/function-scan-receipt.yaml,descheduler-default-confighub-proof,observedAt,2026-05-27,108
runs/descheduler-default-confighub-proof/latest/safe-ops-receipt.yaml,descheduler-default-confighub-proof,observedAt,2026-05-27,108
runs/descheduler-default-confighub-proof/latest/variant-promotion-receipt.yaml,descheduler-default-confighub-proof,observedAt,2026-05-27,108
runs/dex-default-confighub-proof/latest/confighub-proof-receipt.yaml,dex-default-confighub-proof,date,2026-05-27,108
runs/dex-default-confighub-proof/latest/function-scan-receipt.yaml,dex-default-confighub-proof,observedAt,2026-05-27,108
runs/dex-default-confighub-proof/latest/safe-ops-receipt.yaml,dex-default-confighub-proof,observedAt,2026-05-27,108
runs/dex-default-confighub-proof/latest/variant-promotion-receipt.yaml,dex-default-confighub-proof,observedAt,2026-05-27,108
runs/eck-operator-confighub-proof/latest/confighub-proof-receipt.yaml,eck-operator-confighub-proof,date,2026-05-27,108
runs/eck-operator-confighub-proof/latest/function-scan-receipt.yaml,eck-operator-confighub-proof,observedAt,2026-05-27,108
runs/eck-operator-confighub-proof/latest/safe-ops-receipt.yaml,eck-operator-confighub-proof,observedAt,2026-05-27,108
runs/eck-operator-default-confighub-proof/latest/variant-promotion-receipt.yaml,eck-operator-default-confighub-proof,observedAt,2026-05-27,108
runs/eck-operator-ha-confighub-proof/latest/confighub-proof-receipt.yaml,eck-operator-ha-confighub-proof,date,2026-05-27,108
runs/eck-operator-ha-confighub-proof/latest/function-scan-receipt.yaml,eck-operator-ha-confighub-proof,observedAt,2026-05-27,108
runs/eck-operator-ha-confighub-proof/latest/safe-ops-receipt.yaml,eck-operator-ha-confighub-proof,observedAt,2026-05-27,108
runs/eck-operator-ha-confighub-proof/latest/variant-promotion-receipt.yaml,eck-operator-ha-confighub-proof,observedAt,2026-05-27,108
runs/eck-operator-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,eck-operator-no-crds-confighub-proof,date,2026-05-27,108
runs/eck-operator-no-crds-confighub-proof/latest/function-scan-receipt.yaml,eck-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/eck-operator-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,eck-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/eck-operator-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,eck-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/external-dns-confighub-proof/latest/confighub-proof-receipt.yaml,external-dns-confighub-proof,date,2026-05-27,108
runs/external-dns-confighub-proof/latest/function-scan-receipt.yaml,external-dns-confighub-proof,observedAt,2026-05-27,108
runs/external-dns-confighub-proof/latest/safe-ops-receipt.yaml,external-dns-confighub-proof,observedAt,2026-05-27,108
runs/external-dns-default-confighub-proof/latest/confighub-proof-receipt.yaml,external-dns-default-confighub-proof,date,2026-05-27,108
runs/external-dns-default-confighub-proof/latest/function-scan-receipt.yaml,external-dns-default-confighub-proof,observedAt,2026-05-27,108
runs/external-dns-default-confighub-proof/latest/safe-ops-receipt.yaml,external-dns-default-confighub-proof,observedAt,2026-05-27,108
runs/external-dns-default-confighub-proof/latest/variant-promotion-receipt.yaml,external-dns-default-confighub-proof,observedAt,2026-05-27,108
runs/external-dns-dry-run-txt-registry-confighub-proof/latest/variant-promotion-receipt.yaml,external-dns-dry-run-txt-registry-confighub-proof,observedAt,2026-05-27,108
runs/external-dns-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,external-dns-no-crds-confighub-proof,date,2026-05-27,108
runs/external-dns-no-crds-confighub-proof/latest/function-scan-receipt.yaml,external-dns-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/external-dns-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,external-dns-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/external-dns-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,external-dns-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/external-secrets-confighub-proof/latest/confighub-proof-receipt.yaml,external-secrets-confighub-proof,date,2026-05-27,108
runs/external-secrets-confighub-proof/latest/function-scan-receipt.yaml,external-secrets-confighub-proof,observedAt,2026-05-27,108
runs/external-secrets-confighub-proof/latest/safe-ops-receipt.yaml,external-secrets-confighub-proof,observedAt,2026-05-27,108
runs/external-secrets-confighub-proof/latest/variant-promotion-receipt.yaml,external-secrets-confighub-proof,observedAt,2026-05-27,108
runs/external-secrets-default-confighub-proof/latest/confighub-proof-receipt.yaml,external-secrets-default-confighub-proof,date,2026-05-27,108
